,Source,Sink,Time,Value
1071,SDGE,PGE_bay,40,
1072,SDGE,PGE_bay,41,
1073,SDGE,PGE_bay,42,
1074,SDGE,PGE_bay,43,
1075,SDGE,PGE_bay,44,
1076,SDGE,PGE_bay,45,
1077,SDGE,PGE_bay,46,
1078,SDGE,PGE_bay,47,
1079,SDGE,PGE_bay,48,
1080,PGE_bay,PGE_valley,25,
1081,PGE_bay,PGE_valley,26,
1082,PGE_bay,PGE_valley,27,
1083,PGE_bay,PGE_valley,28,
1084,PGE_bay,PGE_valley,29,
1085,PGE_bay,PGE_valley,30,
1086,PGE_bay,PGE_valley,31,
1087,PGE_bay,PGE_valley,32,
1088,PGE_bay,PGE_valley,33,
1089,PGE_bay,PGE_valley,34,
1090,PGE_bay,PGE_valley,35,
1091,PGE_bay,PGE_valley,36,
1092,PGE_bay,PGE_valley,37,
1093,PGE_bay,PGE_valley,38,
1094,PGE_bay,PGE_valley,39,
1095,PGE_bay,PGE_valley,40,
1096,PGE_bay,PGE_valley,41,
1097,PGE_bay,PGE_valley,42,
1098,PGE_bay,PGE_valley,43,
1099,PGE_bay,PGE_valley,44,
1100,PGE_bay,PGE_valley,45,
1101,PGE_bay,PGE_valley,46,
1102,PGE_bay,PGE_valley,47,
1103,PGE_bay,PGE_valley,48,
1104,PGE_bay,SCE,25,
1105,PGE_bay,SCE,26,
1106,PGE_bay,SCE,27,
1107,PGE_bay,SCE,28,
1108,PGE_bay,SCE,29,
1109,PGE_bay,SCE,30,
1110,PGE_bay,SCE,31,
1111,PGE_bay,SCE,32,
1112,PGE_bay,SCE,33,
1113,PGE_bay,SCE,34,
1114,PGE_bay,SCE,35,
1115,PGE_bay,SCE,36,
1116,PGE_bay,SCE,37,
1117,PGE_bay,SCE,38,
1118,PGE_bay,SCE,39,
1119,PGE_bay,SCE,40,
1120,PGE_bay,SCE,41,
1121,PGE_bay,SCE,42,
1122,PGE_bay,SCE,43,
1123,PGE_bay,SCE,44,
1124,PGE_bay,SCE,45,
1125,PGE_bay,SCE,46,
1126,PGE_bay,SCE,47,
1127,PGE_bay,SCE,48,
1128,PGE_bay,PNW,25,
1129,PGE_bay,PNW,26,
1130,PGE_bay,PNW,27,
1131,PGE_bay,PNW,28,
1132,PGE_bay,PNW,29,
1133,PGE_bay,PNW,30,
1134,PGE_bay,PNW,31,
1135,PGE_bay,PNW,32,
1136,PGE_bay,PNW,33,
1137,PGE_bay,PNW,34,
1138,PGE_bay,PNW,35,
1139,PGE_bay,PNW,36,
1140,PGE_bay,PNW,37,
1141,PGE_bay,PNW,38,
1142,PGE_bay,PNW,39,
1143,PGE_bay,PNW,40,
1144,PGE_bay,PNW,41,
1145,PGE_bay,PNW,42,
1146,PGE_bay,PNW,43,
1147,PGE_bay,PNW,44,
1148,PGE_bay,PNW,45,
1149,PGE_bay,PNW,46,
1150,PGE_bay,PNW,47,
1151,PGE_bay,PNW,48,
1152,PGE_bay,SDGE,25,
1153,PGE_bay,SDGE,26,
1154,PGE_bay,SDGE,27,
1155,PGE_bay,SDGE,28,
1156,PGE_bay,SDGE,29,
1157,PGE_bay,SDGE,30,
1158,PGE_bay,SDGE,31,
1159,PGE_bay,SDGE,32,
1160,PGE_bay,SDGE,33,
1161,PGE_bay,SDGE,34,
1162,PGE_bay,SDGE,35,
1163,PGE_bay,SDGE,36,
1164,PGE_bay,SDGE,37,
1165,PGE_bay,SDGE,38,
1166,PGE_bay,SDGE,39,
1167,PGE_bay,SDGE,40,
1168,PGE_bay,SDGE,41,
1169,PGE_bay,SDGE,42,
1170,PGE_bay,SDGE,43,
